 ,, ,,,,,,,,,,,,2454,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Date,Order name,Client ,Status,Date requested,Date of delivery,Type1,Amt,Type2,Amt,Permit required,Note,KLIC ,Google Maps,PDOK,Waterkering ,Oppervlaktewater,Peil,EV1,EV2,EV3,EV4,EV5,Email1,Email2,Email3,Email4,Email5,Email6,,,,,,,,,,,,,,,,,,
27-3-2025,RD25V306 Mercurius (36),RD,Waiting for approval,17-Apr-2025,14-Apr-2025,B,1,,,-,rev.1,25O0049212,https://maps.app.goo.gl/LRX3HH4kNmdwVPeF6,"https://app.pdok.nl/viewer/#x=124939.32&y=502603.86&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,Liander: GLD,,,,,Ziggo,Reggefiber,Alliander,Liander LS+MS,,,,,,,,,,,,,,,,,,,,
26-3-2025,"QG25V207 Amstelveen, Kostverlorenweg",QG,Delivered,16-Apr-2025,8-Apr-2025,Z,1,,,W,,25O0048756,"Kostverlorenweg 12, 1183 TM Amstelveen","https://app.pdok.nl/viewer/#x=121429.39&y=481072.46&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,Waternet: OVG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-3-2025,"KB25V313 Grijpskerk, Kievitsweg",KB,Delivered,16-Apr-2025,7-Apr-2025,B,1,,,-,CONCEPT is done /// PRIO,25O0048785,"Kievitsweg 10, 9843 HA Grijpskerk","https://app.pdok.nl/viewer/#x=216308.94&y=587037.75&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://noorderzijlvest.maps.arcgis.com/apps/mapviewer/index.html?webmap=1576324c8de14bf180c17743e24584cc,,,Waterbedrijf Groningen,,,,,Tennet,Enexis,Gem. Westerkwartier,,,,,,,,,,,,,,,,,,,,,
26-3-2025,"BT25V111 Meppel, Kropaar",BT,Delivered,16-Apr-2025,14-Apr-2025,N,1,,,-,Frans voorstel boorlijn gemaild,25O0048172,"Kropaar 8, 7942 NV Meppel","https://app.pdok.nl/viewer/#x=208269.50&y=524653.89&z=14.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/9269f566d1f04b38ad9712b9b9bf34fd,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,https://experience.arcgis.com/experience/9269f566d1f04b38ad9712b9b9bf34fd,,,,,,Meppel Energie,Gem. Meppel,,,,,,,,,,,,,,,,,,,,,,
26-3-2025,"KB25V312 Geesteren, Veldkaamp",KB,Waiting for approval,16-Apr-2025,7-Apr-2025,N,1,,,-,rev.1 is done ,25O0048771,"Veldkaamp 5, 7678 WB Geesteren","https://app.pdok.nl/viewer/#x=245999.23&y=493335.86&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://vechtstromen.maps.arcgis.com/apps/webappviewer/index.html?id=157236e98867443696757e2091ebc25a,https://kaarten.vechtstromen.nl/openbaar/,https://kaarten.vechtstromen.nl/openbaar/map.html?webmap=ad7f541961894786af2751650a0cd003,,,,,,KPN,Gem. Dinkelland,,,,,,,,,,,,,,,,,,,,,,
25-3-2025,"3D25V629 Zuidoostbeemster, Purmerenderweg",3D,Waiting for approval,15-Apr-2025,1-Apr-2025,B,1,,,-,"diep 9 ivp 7.5 /// Graag inkorten naar 340 m, zie ook eventueel ook -0",25O0047727,"Purmerenderweg 23, 1461 DB Zuidoostbeemster","https://app.pdok.nl/viewer/#x=126382.84&y=507992.27&z=12.1002&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,Nederlandse Gasunie West,PWN ,,,,Nederlandse Gasunie West,,,,,,,,,,,,,,,,,,,,,,,
25-3-2025,EN25V104 Leidschendam (fase2) 32,EN,Delivered,15-Apr-2025,29-May-2025,B,1,,,-,CONCEPT  is done,25O0067599,https://maps.app.goo.gl/jJntm4LBAZgT3FbK6,,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Dunea: water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-3-2025,EN25V104 Leidschendam (fase2) 28-31,EN,Delivered,15-Apr-2025,,N,2,Z,1,-,-29 en -30 are done,25O0067598,https://maps.app.goo.gl/jJntm4LBAZgT3FbK6,,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-3-2025,EN25V104 Leidschendam (fase2) 23-27,EN,Delivered,15-Apr-2025,7-May-2025,N,4,B,1,W,,25O0067597,https://maps.app.goo.gl/jJntm4LBAZgT3FbK6,,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Dunea: water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-3-2025,EN25V104 Leidschendam (fase2) 17-22 & 33-47,EN,Delivered,15-Apr-2025,6-May-2025,Z,6,N,11,W,"ALLEEN NOG -46 en -47

Zie onderstaand de aanpassingen:
Zie onderstaand de aanpassingen:
- boring 17: is hoog in laag uit, verzoek om uittredepunt verder van het water af te positioneren. Bij intredepunt moet een kwelscherm en kleikoffer worden toegepast;
rev.1 longer and kwel in kleikist

- 18: uittredepunt moet hier eveneens verder van het water af worden gepositioneerd. Ook hier moet een kwelscherm en kleikoffer worden toegepast bij het intredepunt.
rev.1 longer and kwel in kleikist


- 19: vergunbaar (so, it is OK).
- 20: kwelscherm en kleikoffer toepassen bij intredepunt. (rev.1 only add kwelscherm in kleikist)
- 21: uittredepunt dichter naar kruin verplaatsen, verder vergunbaar (rev.1 only add kwelscherm in kleikist) PS: I don't understand their 'uittredepunt dicht naar kruin verplaatsen' so am ignoring this

- 22: vergunbaar  (so, it is OK).
- 33 uittredepunt verder van water af.
Rev.1 Longer, wordt R10P1 and kwelscherm i kleikist
- 38 intredepunt verplaatsen naar groenstrook tussen pad en weg in. 
Rev.1 Longer, wordt R10P1 and kwelscherm i kleikist

Rev.1 Intrede 2m naar achteren en wordt R9P1
- 39 zie bovenstaand. rev. 1. We don't change this one, because I see issues with the K&L, but only add Kwelscherm in kleikist.
- 40 zie bovenstaand.  1. We don't change this one, because I see issues with the K&L, but only add Kwelscherm in kleikist.
",25O0049142,https://maps.app.goo.gl/jJntm4LBAZgT3FbK6,,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,"Stedin (-19,-20)",,,,,,,,,,,,,,,,,,,,,,,
24-3-2025,"VV25V307-01 Schalsum, A31",VV,Waiting for approval,14-Apr-2025,4-Apr-2025,W,1,,,W,diep 14m ivp 12m /// Werk deze maar verder zo uit. /// A31+waterkering,25O0046905,"Peinserweg 4, 8813 JE Schalsum","https://app.pdok.nl/viewer/#x=167689.44&y=579347.28&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,https://gis.wetterskipfryslan.nl/portal/apps/experiencebuilder/experience/?id=a0e444b2c8874407bc63d3f81d61367c#data_s=id%3AdataSource_1-Peilen_1160-0-2%3A5042,Liander: GLD,,,,,Gem. Waadhoeke,,,,,,,,,,,,,,,,,,,,,,,
22-3-2025,"3D25V628 Vreeland, N201",3D,Waiting for approval,26-Mar-2025,2-Apr-2025,B,3,,,P,-01 (diep 4 ivp 3.9),25O0046863,"N201, Vreeland","https://app.pdok.nl/viewer/#x=130328.51&y=471161.67&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,DELTA Fiber ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-3-2025,"TM25V122 Heilig Landstichting, Nijmeegsebaan",TM,Waiting for approval,28-Mar-2025,28-Mar-2025,N,1,,,-,SPOED,25O0046728,"Nijmeegsebaan 60, 6564 CG Heilig Landstichting","https://app.pdok.nl/viewer/#x=189442.04&y=425027.44&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=388180c89db140e9884c57f008e8ff5f,https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=9e19526357f44dd98dcc0e743e81300e,https://wsrivierenland.maps.arcgis.com/apps/MapSeries/index.html?appid=3af6760af2ab4822be2a8b68e6c5ac5a,,,,,,Gem. Berg en Dal,,,,,,,,,,,,,,,,,,,,,,,
20-3-2025,"3D25V627 Harderwijk, Lorentzstraat",3D,Cancelled,10-Apr-2025,,B,1,,,-,,25O0046946,"Lorentzstraat 37, 3846 AV Harderwijk","https://app.pdok.nl/viewer/#x=172414.79&y=485637.90&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=e75d12ac1ccb47daa53c1b53916be4e9,https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=18b57d872f2d4cf6a17bc0edbfc7cdca,https://valleienveluwe.maps.arcgis.com/apps/instant/basic/index.html?appid=4543ebebd13e44548e33509e7c2411f4,Liander: GHD ,Nederlandse Gasunie West: BGI,,,,Nederlandse Gasunie West,Gem. Harderwijk,,,,,,,,,,,,,,,,,,,,,,
20-3-2025,"VB25V303 Laag-Soeren, Harderwijkerweg",VB,Waiting for approval,10-Apr-2025,4-Apr-2025,Z,1,,,,Buis 50 mm PE100 SDR11 Rode streep,25O0046849,"Harderwijkerweg 2 A, 6957 AD Laag-Soeren","https://app.pdok.nl/viewer/#x=203134.17&y=453470.46&z=14.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=e75d12ac1ccb47daa53c1b53916be4e9,https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=18b57d872f2d4cf6a17bc0edbfc7cdca,https://valleienveluwe.maps.arcgis.com/apps/instant/basic/index.html?appid=4543ebebd13e44548e33509e7c2411f4,Nederlandse Gasunie Oost,,,,,Nederlandse Gasunie Oost,,,,,,,,,,,,,,,,,,,,,,,
19-3-2025,"TM25V121 Amsterdam, Minervahavenweg",TM,Delivered,21-Mar-2025,24-Mar-2025,N,1,,,,SPOED ,25O0044720,"Minervahavenweg 17, 1013 AR Amsterdam","https://app.pdok.nl/viewer/#x=120157.00&y=490372.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,Waternet: ROD+RVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-3-2025,"3D25V626 Middenmeer, Oostlanderweg",3D,Waiting for approval,24-Mar-2025,24-Mar-2025,B,2,,,-,-02 CONCEPT uitwerken,25G0225207,"Oostlanderweg 5a, 1775 TH Middenmeer","https://app.pdok.nl/viewer/#x=132815.97&y=531218.29&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,ECW: data+GHD+MS,Nederlandse Gasunie West,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-3-2025,"VV25V306 Tilburg, N261",VV,Waiting for approval,9-Apr-2025,16-May-2025,B,1,,,W,"Uitwerken, iets aangepaste lijn. Let even op de locatie van de vierkante duiker",25O0046762,"Midden-Brabantweg, 5049 TE Loon op Zand","https://app.pdok.nl/viewer/#x=133178.78&y=401797.50&z=12.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wdedommel.maps.arcgis.com/apps/instant/sidebar/index.html?appid=23a834ba19684851a978b08708f6e83b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-3-2025,"VU25V101 Leidschendam, Wilsveen",VU,Waiting for approval,9-Apr-2025,1-Apr-2025,Z,1,,,W,,25O0044444,"Wilsveen 5, 2266 LN Leidschendam","https://app.pdok.nl/viewer/#x=89090.52&y=454498.70&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-3-2025,3D25V625 Kudelstaart,3D,Waiting for approval,8-Apr-2025,31-Mar-2025,B,1,,,-,Concept uitwerken,25O0044376,"Dwarsweg 1, 1424 PL De Kwakel","https://app.pdok.nl/viewer/#x=111674.35&y=471578.11&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,OCAP CO2 B.V. (Primair),,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-3-2025,"BA25V001 Den Haag, Loevesteinlaan",BA,Cancelled,8-Apr-2025,,Z,1,,,-,,25O0044717,"Loevesteinlaan 997, 2533 CD Den Haag","https://app.pdok.nl/viewer/#x=79749.84&y=451163.60&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/#data_s=id%3Awidget_25_output_config_55%3A0,,,Delfluent Services,Nederlandse Gasunie West,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-3-2025,"3D25V624 Zevenhuizen, Noordelijke Dwarsweg",3D,Waiting for approval,7-Apr-2025,25-Apr-2025,B,1,,,-,Eljes vraagt milieurapportage op,25O0042618,"Noordelijke Dwarsweg 101, 2761 GD Zevenhuizen","https://app.pdok.nl/viewer/#x=101172.45&y=448353.21&z=14.0435&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://opendata-hhsk.hub.arcgis.com/documents/e80a632c13e54009b973aea48abc4802/explore,,,Dunea: water,Nederlandse Gasunie West,OCAP CO2 B.V. (Primair),,,OCAP CO2 B.V.,Liander gas HD+MS,Gem. Zuidplas,Dunea,,,,,,,,,,,,,,,,,,,,
